id,brand,colorway,estimatedMarketValue,gender,small_image_url,original_image_url,thumbnail_image_url,goat_link,stockx_link,flightclub_link,stadiumgoods_link,name,releaseYear,retailPrice,silhouette,sku,story,UID
3562,ASICS,"Black/Bright Orange",196.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/089/685/519/original/1011B460_006.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/685/519/original/1011B460_006.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/685/519/original/1011B460_006.png.png,https://goat.com/sneakers/dynablast-3-black-bright-orange-1011b460-006,,https://flightclub.com/dynablast-3-black-bright-orange-1011b460-006,,"DynaBlast 3 'Black Bright Orange'",2023,100.00,DynaBlast,1011B460-006,,1b975874-f406-447c-8333-090aee8d7a83
3563,ASICS,"Soothing Sea/Pure Silver",227.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/063/original/1012B356_405.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/063/original/1012B356_405.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/063/original/1012B356_405.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-soothing-sea-pure-silver-1012b356-405,,https://flightclub.com/wmns-gel-nimbus-25-soothing-sea-pure-silver-1012b356-405,,"Wmns Gel Nimbus 25 'Soothing Sea Pure Silver'",2023,160.00,"Gel Nimbus 25",1012B356-405,,1bad5909-cca8-41e3-a6fa-d52c5a0f6434
3564,ASICS,"Light Garnet/Pure Aqua",148.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/054/original/1012B320_602.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/054/original/1012B320_602.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/054/original/1012B320_602.png.png,https://goat.com/sneakers/wmns-gel-contend-8-light-garnet-1012b320-602,,https://flightclub.com/wmns-gel-contend-8-light-garnet-1012b320-602,,"Wmns Gel Contend 8 'Light Garnet'",2023,70.00,"Gel Contend",1012B320-602,,27668df7-fc3a-4a74-a95f-3636af2631f8
3565,ASICS,"Black/Dark Taupe",136.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/920/original/1201A695_004.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/920/original/1201A695_004.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/920/original/1201A695_004.png.png,https://goat.com/sneakers/japan-s-black-dark-taupe-1201a695-004,,https://flightclub.com/japan-s-black-dark-taupe-1201a695-004,,"Japan S 'Black Dark Taupe'",2023,100.00,Japan,1201A695-004,,2798cba9-0d4e-4593-b771-7fcce76d9bef
3566,ASICS,"Pale Apricot/Light Garnet",146.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/064/original/1012B356_702.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/064/original/1012B356_702.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/064/original/1012B356_702.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-pale-apricot-light-garnet-1012b356-702,,https://flightclub.com/wmns-gel-nimbus-25-pale-apricot-light-garnet-1012b356-702,,"Wmns Gel Nimbus 25 'Pale Apricot Light Garnet'",2023,160.00,"Gel Nimbus 25",1012B356-702,,2b1f3115-dab2-43a8-b029-66a6a657e162
3567,ASICS,"French Blue/Dried Leaf Green",120.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/845/original/1011B576_401.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/845/original/1011B576_401.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/845/original/1011B576_401.png.png,https://goat.com/sneakers/gel-pursue-8-wide-french-blue-leaf-green-1011b576-401,,https://flightclub.com/gel-pursue-8-wide-french-blue-leaf-green-1011b576-401,,"Gel Pursue 8 Wide 'French Blue Leaf Green'",2023,120.00,"Gel Pursue",1011B576-401,,2d7f3c87-586d-4308-aec1-7f9d068d3e63
3568,ASICS,White/Black,205.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/553/667/original/1052A070_100.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/553/667/original/1052A070_100.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/553/667/original/1052A070_100.png.png,https://goat.com/sneakers/wmns-netburner-ballistic-ff-mt-3-white-black-1052a070-100,,https://flightclub.com/wmns-netburner-ballistic-ff-mt-3-white-black-1052a070-100,,"Wmns Netburner Ballistic FF MT 3 'White Black'",2023,130.00,"Netburner Ballistic FF",1052A070-100,,3d1a1a7e-a449-483e-8eb7-1e2cd88c93a5
3569,ASICS,"Indigo Blue/Sun Peach",120.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/842/original/1011B576_400.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/842/original/1011B576_400.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/842/original/1011B576_400.png.png,https://goat.com/sneakers/gel-pursue-8-wide-indigo-blue-sun-peach-1011b576-400,,https://flightclub.com/gel-pursue-8-wide-indigo-blue-sun-peach-1011b576-400,,"Gel Pursue 8 Wide 'Indigo Blue Sun Peach'",2023,120.00,"Gel Pursue",1011B576-400,,490ab424-1231-49a2-b11e-96dc7f326255
3570,ASICS,"Diva Pink/Pure Silver",128.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/571/original/1014A259_702.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/571/original/1014A259_702.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/571/original/1014A259_702.png.png,https://goat.com/sneakers/contend-8-gs-diva-pink-pure-silver-1014a259-702,,https://flightclub.com/contend-8-gs-diva-pink-pure-silver-1014a259-702,,"Contend 8 GS 'Diva Pink Pure Silver'",2023,60.00,"Gel Contend",1014A259-702,,5bb5d6b6-4bb2-4540-afc9-6c06870b93a2
3571,ASICS,White/Amethyst,205.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/073/original/1042A134_104.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/073/original/1042A134_104.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/073/original/1042A134_104.png.png,https://goat.com/sneakers/wmns-solution-speed-ff-2-clay-white-amethyst-1042a134-104,,https://flightclub.com/wmns-solution-speed-ff-2-clay-white-amethyst-1042a134-104,,"Wmns Solution Speed FF 2 Clay 'White Amethyst'",2023,130.00,"Solution Speed FF 2",1042A134-104,,64e67885-edb7-4a14-ad12-bdb382e69e7a
3572,ASICS,"Black/Glow Yellow",142.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/055/original/1012B356_004.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/055/original/1012B356_004.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/055/original/1012B356_004.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-black-glow-yellow-1012b356-004,,https://flightclub.com/wmns-gel-nimbus-25-black-glow-yellow-1012b356-004,,"Wmns Gel Nimbus 25 'Black Glow Yellow'",2023,160.00,"Gel Nimbus 25",1012B356-004,,7e4e6b4f-c15e-4867-aa97-806d11bd2523
3573,ASICS,"Black/Hot Pink",80.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/043/original/1012B313_006.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/043/original/1012B313_006.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/043/original/1012B313_006.png.png,https://goat.com/sneakers/wmns-gel-venture-9-black-hot-pink-1012b313-006,,https://flightclub.com/wmns-gel-venture-9-black-hot-pink-1012b313-006,,"Wmns Gel Venture 9 'Black Hot Pink'",2023,80.00,"Gel Venture 9",1012B313-006,,9624d12d-29b3-4943-adbf-c71998c7ee74
3574,ASICS,"French Blue/Lilac Hint",219.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/062/original/1012B356_404.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/062/original/1012B356_404.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/062/original/1012B356_404.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-french-blue-lilac-hint-1012b356-404,,https://flightclub.com/wmns-gel-nimbus-25-french-blue-lilac-hint-1012b356-404,,"Wmns Gel Nimbus 25 'French Blue Lilac Hint'",2023,160.00,"Gel Nimbus 25",1012B356-404,,98707939-8c27-4446-9921-6a18ccabe0c8
3575,ASICS,Black/Aquarium,148.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/048/original/1012B320_012.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/048/original/1012B320_012.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/048/original/1012B320_012.png.png,https://goat.com/sneakers/wmns-gel-contend-8-black-aquarium-1012b320-012,,https://flightclub.com/wmns-gel-contend-8-black-aquarium-1012b320-012,,"Wmns Gel Contend 8 'Black Aquarium'",2023,70.00,"Gel Contend",1012B320-012,,ac6d901a-b0c3-4a3a-9a9a-2bb30ead9df4
3576,ASICS,"Glow Yellow/White",123.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/040/original/1012B288_751.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/040/original/1012B288_751.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/040/original/1012B288_751.png.png,https://goat.com/sneakers/wmns-novablast-3-glow-yellow-white-1012b288-751,,https://flightclub.com/wmns-novablast-3-glow-yellow-white-1012b288-751,,"Wmns Novablast 3 'Glow Yellow White'",2023,140.00,"Novablast 3",1012B288-751,,d1575598-bcbb-445f-84e3-e1679f46e4df
3577,ASICS,"Metropolis/Gris Blue",160.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/044/original/1012B313_023.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/044/original/1012B313_023.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/044/original/1012B313_023.png.png,https://goat.com/sneakers/wmns-gel-venture-9-metropolis-gris-blue-1012b313-023,,https://flightclub.com/wmns-gel-venture-9-metropolis-gris-blue-1012b313-023,,"Wmns Gel Venture 9 'Metropolis Gris Blue'",2023,80.00,"Gel Venture 9",1012B313-023,,d2adf6f7-4016-47c0-bf51-5c6bd8eb49be
3578,ASICS,"Clear Blue/Light Indigo",124.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/075/original/1042A134_403.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/075/original/1042A134_403.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/075/original/1042A134_403.png.png,https://goat.com/sneakers/wmns-solution-speed-ff-2-clay-clear-blue-light-indigo-1042a134-403,,https://flightclub.com/wmns-solution-speed-ff-2-clay-clear-blue-light-indigo-1042a134-403,,"Wmns Solution Speed FF 2 Clay 'Clear Blue Light Indigo'",2023,130.00,"Solution Speed FF 2",1042A134-403,,d315bf95-0996-47c1-9f26-c33af413a1c1
3579,ASICS,"Ocean Haze/Foggy Teal",109.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/036/original/1012B288_405.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/036/original/1012B288_405.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/036/original/1012B288_405.png.png,https://goat.com/sneakers/wmns-novablast-3-ocean-haze-foggy-teal-1012b288-405,,https://flightclub.com/wmns-novablast-3-ocean-haze-foggy-teal-1012b288-405,,"Wmns Novablast 3 'Ocean Haze Foggy Teal'",2023,140.00,"Novablast 3",1012B288-405,,e24a6632-ed81-49d7-8b66-1f5be4f054c8
3580,ASICS,"Gris Blue/Deep Ocean",138.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/046/original/1012B313_403.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/046/original/1012B313_403.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/046/original/1012B313_403.png.png,https://goat.com/sneakers/wmns-gel-venture-9-gris-blue-1012b313-403,,https://flightclub.com/wmns-gel-venture-9-gris-blue-1012b313-403,,"Wmns Gel Venture 9 'Gris Blue'",2023,80.00,"Gel Venture 9",1012B313-403,,e99264b0-11aa-454f-9627-15e04c69e216
3581,ASICS,"Soothing Sea/Gris Blue",213.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/076/original/1042A134_405.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/076/original/1042A134_405.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/076/original/1042A134_405.png.png,https://goat.com/sneakers/wmns-solution-speed-ff-2-clay-soothing-sea-gris-blue-1042a134-405,,https://flightclub.com/wmns-solution-speed-ff-2-clay-soothing-sea-gris-blue-1042a134-405,,"Wmns Solution Speed FF 2 Clay 'Soothing Sea Gris Blue'",2023,130.00,"Solution Speed FF 2",1042A134-405,,ea8eeefa-1e7d-4020-8ea2-543b2c5b2b01
3582,ASICS,"Ink Teal/Lime Green",290.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/060/original/1012B356_401.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/060/original/1012B356_401.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/060/original/1012B356_401.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-ink-teal-lime-green-1012b356-401,,https://flightclub.com/wmns-gel-nimbus-25-ink-teal-lime-green-1012b356-401,,"Wmns Gel Nimbus 25 'Ink Teal Lime Green'",2023,160.00,"Gel Nimbus 25",1012B356-401,,09a901a6-5846-4a5e-a7b0-16f3528f9fa0
3583,ASICS,"Black/Apricot Crush",111.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/578/original/1014A276_003.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/578/original/1014A276_003.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/578/original/1014A276_003.png.png,https://goat.com/sneakers/gel-venture-9-gs-black-apricot-crush-1014a276-003,,https://flightclub.com/gel-venture-9-gs-black-apricot-crush-1014a276-003,,"Gel Venture 9 GS 'Black Apricot Crush'",2023,55.00,"Gel Venture 9",1014A276-003,,171ae45b-bb25-4cbf-bce1-2bcb4b183400
3584,ASICS,Eggplant/Black,173.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/863/original/1012B318_407.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/863/original/1012B318_407.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/863/original/1012B318_407.png.png,https://goat.com/sneakers/wmns-gel-pulse-14-eggplant-1012b318-407,,,,"Wmns Gel Pulse 14 'Eggplant'",2023,100.00,"Gel Pulse",1012B318-407,,691604f3-7587-41c7-8359-dfbd2fd68f25
3585,ASICS,"French Blue/Lilac Hint",227.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/068/original/1012B437_404.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/068/original/1012B437_404.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/068/original/1012B437_404.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-wide-french-blue-lilac-hint-1012b437-404,,https://flightclub.com/wmns-gel-nimbus-25-wide-french-blue-lilac-hint-1012b437-404,,"Wmns Gel Nimbus 25 Wide 'French Blue Lilac Hint'",2023,160.00,"Gel Nimbus 25",1012B437-404,,8593336a-97cc-4138-9b02-4d3fbfe827b0
3586,ASICS,"Black/Apricot Crush",238.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/888/original/1012B424_003.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/888/original/1012B424_003.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/888/original/1012B424_003.png.png,https://goat.com/sneakers/wmns-gel-trabuco-11-black-apricot-crush-1012b424-003,,https://flightclub.com/wmns-gel-trabuco-11-black-apricot-crush-1012b424-003,,"Wmns Gel Trabuco 11 'Black Apricot Crush'",2023,140.00,"Gel Trabuco 11",1012B424-003,,98b5addb-1b92-4cc2-bb42-cd8110537be8
3587,ASICS,"Diva Pink/Black",120.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/575/original/1014A266_700.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/575/original/1014A266_700.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/575/original/1014A266_700.png.png,https://goat.com/sneakers/gt-2000-11-gs-diva-pink-black-1014a266-700,,https://flightclub.com/gt-2000-11-gs-diva-pink-black-1014a266-700,,"GT 2000 11 GS 'Diva Pink Black'",2023,90.00,"GT 2000",1014A266-700,,a056f5d9-3cad-464e-8ae8-a6d0e48e73d7
3588,ASICS,"Aquamarine/Palace Purple",133.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/276/636/original/1012B410_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/276/636/original/1012B410_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/276/636/original/1012B410_402.png.png,https://goat.com/sneakers/wmns-novablast-3-le-aquamarine-palace-purple-1012b410-402,,https://flightclub.com/wmns-novablast-3-le-aquamarine-palace-purple-1012b410-402,,"Wmns Novablast 3 LE 'Aquamarine Palace Purple'",2023,150.00,"Novablast 3",1012B410-402,,ab291f88-f60a-4b12-a4cd-9dc370bf2fa0
3589,ASICS,White/White,129.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/094/839/455/original/1221392_00.png.png,https://image.goat.com/attachments/product_template_pictures/images/094/839/455/original/1221392_00.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/094/839/455/original/1221392_00.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-white-gum-1012b356-102,,https://flightclub.com/wmns-gel-nimbus-25-white-gum-1012b356-102,,"Wmns Gel Nimbus 25 'White Gum'",2023,160.00,"Gel Nimbus 25",1012B356-102,,b0352b0c-becf-4eff-a51c-cd634340aea5
3590,ASICS,"Graphite Grey/White",182.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/855/original/1012B318_022.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/855/original/1012B318_022.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/855/original/1012B318_022.png.png,https://goat.com/sneakers/wmns-gel-pulse-14-graphite-grey-hot-pink-1012b318-022,,https://flightclub.com/wmns-gel-pulse-14-graphite-grey-hot-pink-1012b318-022,,"Wmns Gel Pulse 14 'Graphite Grey Hot Pink'",2023,100.00,"Gel Pulse",1012B318-022,,caf7a925-e9cc-49f5-955b-acb292ae825e
3591,ASICS,"Black/Glow Yellow",148.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/329/066/original/1012B437_004.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/329/066/original/1012B437_004.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/329/066/original/1012B437_004.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-wide-black-glow-yellow-1012b437-004,,https://flightclub.com/wmns-gel-nimbus-25-wide-black-glow-yellow-1012b437-004,,"Wmns Gel Nimbus 25 Wide 'Black Glow Yellow'",2023,160.00,"Gel Nimbus 25",1012B437-004,,d796c6ac-abca-413d-9fa5-f9482419af9f
3592,ASICS,"Gris Blue/White",70.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/685/547/original/1042A197_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/685/547/original/1042A197_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/685/547/original/1042A197_402.png.png,https://goat.com/sneakers/wmns-solution-swift-ff-gris-blue-1042a197-402,,https://flightclub.com/wmns-solution-swift-ff-gris-blue-1042a197-402,,"Wmns Solution Swift FF 'Gris Blue'",2023,110.00,"Solution Swift",1042A197-402,,d7bce310-f160-4d56-8173-a7739fbebcdb
3593,ASICS,White/White,135.00,men,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/922/original/1201A695_103.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/922/original/1201A695_103.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/922/original/1201A695_103.png.png,https://goat.com/sneakers/japan-s-white-off-white-1201a695-103,,https://flightclub.com/japan-s-white-off-white-1201a695-103,,"Japan S 'White Off White'",2023,100.00,Japan,1201A695-103,,e98a584b-b3fb-4ec2-a82b-8ce92415f7cf
3594,ASICS,"Aquarium/Vibrant Yellow",167.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/090/138/818/original/1221393_00.png.png,https://image.goat.com/attachments/product_template_pictures/images/090/138/818/original/1221393_00.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/090/138/818/original/1221393_00.png.png,https://goat.com/sneakers/wmns-gel-nimbus-25-color-injection-aquarium-1012b586-400,,https://flightclub.com/wmns-gel-nimbus-25-color-injection-aquarium-1012b586-400,,"Wmns Gel Nimbus 25 'Color Injection - Aquarium'",2023,160.00,"Gel Nimbus 25",1012B586-400,,1021f6db-bddd-4cea-bcaa-b1c39cbbc03c
3595,ASICS,"Black/Hot Pink",238.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/895/original/1012B441_007.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/895/original/1012B441_007.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/895/original/1012B441_007.png.png,https://goat.com/sneakers/wmns-gel-cumulus-25-black-hot-pink-1012b441-007,,https://flightclub.com/wmns-gel-cumulus-25-black-hot-pink-1012b441-007,,"Wmns Gel Cumulus 25 'Black Hot Pink'",2023,140.00,"Gel Cumulus 25",1012B441-007,,13a1c352-0c2c-4ed3-bd56-bb24899a74f4
3596,ASICS,"Deep Ocean/Hot Pink",160.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/852/original/1012B314_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/852/original/1012B314_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/852/original/1012B314_402.png.png,https://goat.com/sneakers/wmns-gel-venture-9-wide-deep-ocean-hot-pink-1012b314-402,,https://flightclub.com/wmns-gel-venture-9-wide-deep-ocean-hot-pink-1012b314-402,,"Wmns Gel Venture 9 Wide 'Deep Ocean Hot Pink'",2023,80.00,"Gel Venture 9",1012B314-402,,2036b25c-1580-4594-93f7-bfa2bc3329ec
3597,ASICS,Eggplant/Aquamarine,128.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/570/original/1014A259_407.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/570/original/1014A259_407.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/570/original/1014A259_407.png.png,https://goat.com/sneakers/contend-8-gs-eggplant-1014a259-407,,,,"Contend 8 GS 'Eggplant'",2023,60.00,"Gel Contend",1014A259-407,,21096a72-e176-4be4-873c-2c3e613a20cc
3598,ASICS,"Black/Cyber Grape",131.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/611/original/1014A299_006.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/611/original/1014A299_006.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/611/original/1014A299_006.png.png,https://goat.com/sneakers/jolt-4-ps-black-cyber-grape-1014a299-006,,https://flightclub.com/jolt-4-ps-black-cyber-grape-1014a299-006,,"Jolt 4 PS 'Black Cyber Grape'",2023,40.00,Jolt,1014A299-006,,2305f55e-82ce-4eff-9acc-08104c59fdf9
3599,ASICS,"Deep Ocean/Lime Green",206.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/685/537/original/1012B427_400.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/685/537/original/1012B427_400.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/685/537/original/1012B427_400.png.png,https://goat.com/sneakers/wmns-trabuco-terra-2-deep-ocean-pink-1012b427-400,,https://flightclub.com/wmns-trabuco-terra-2-deep-ocean-pink-1012b427-400,,"Wmns Trabuco Terra 2 'Deep Ocean Pink'",2023,110.00,"Gel Trabuco Terra",1012B427-400,,25496c67-bd00-4ed5-8b60-a67a9f463817
3600,ASICS,"Rose Dust/Brisket Red",159.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/653/245/original/1012B271_702.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/653/245/original/1012B271_702.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/653/245/original/1012B271_702.png.png,https://goat.com/sneakers/wmns-gt-2000-11-rose-dust-brisket-red-1012b271-702,,https://flightclub.com/wmns-gt-2000-11-rose-dust-brisket-red-1012b271-702,,"Wmns GT 2000 11 'Rose Dust Brisket Red'",2023,140.00,"GT 2000",1012B271-702,,282affc4-2838-4d6d-bb64-9846411c5ede
3601,ASICS,"Black/Illusion Blue",131.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/610/original/1014A299_005.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/610/original/1014A299_005.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/610/original/1014A299_005.png.png,https://goat.com/sneakers/jolt-4-ps-black-illusion-blue-1014a299-005,,https://flightclub.com/jolt-4-ps-black-illusion-blue-1014a299-005,,"Jolt 4 PS 'Black Illusion Blue'",2023,40.00,Jolt,1014A299-005,,289e9a73-a8dc-4973-8672-f97f548150de
3602,ASICS,"Eggplant/Glow Yellow",148.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/601/original/1014A297_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/601/original/1014A297_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/601/original/1014A297_402.png.png,https://goat.com/sneakers/pre-excite-10-ps-eggplant-glow-yellow-1014a297-402,,,,"Pre Excite 10 PS 'Eggplant Glow Yellow'",2023,60.00,"Pre Excite",1014A297-402,,2ec26d56-8b3a-443f-aeb5-91fe88153cc2
3603,ASICS,"Deep Ocean/Black",143.00,youth,https://image.goat.com/750/attachments/product_template_pictures/images/089/449/579/original/1014A276_402.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/449/579/original/1014A276_402.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/449/579/original/1014A276_402.png.png,https://goat.com/sneakers/gel-venture-9-gs-deep-ocean-cactus-1014a276-402,,https://flightclub.com/gel-venture-9-gs-deep-ocean-cactus-1014a276-402,,"Gel Venture 9 GS 'Deep Ocean Cactus'",2023,55.00,"Gel Venture 9",1014A276-402,,2fb2ec72-3b4d-46c6-910e-b2ed39a4630d
3604,ASICS,"French Blue/Cyber Grape",236.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/403/849/original/1012B063_401.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/403/849/original/1012B063_401.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/403/849/original/1012B063_401.png.png,https://goat.com/sneakers/wmns-gt-4000-3-french-blue-cyber-grape-1012b063-401,,https://flightclub.com/wmns-gt-4000-3-french-blue-cyber-grape-1012b063-401,,"Wmns GT 4000 3 'French Blue Cyber Grape'",2023,130.00,"GT 4000",1012B063-401,,3166cde3-65c9-465d-97f6-a6c5607512c5
3605,ASICS,Black/White,194.00,women,https://image.goat.com/750/attachments/product_template_pictures/images/089/685/541/original/1012B517_001.png.png,https://image.goat.com/attachments/product_template_pictures/images/089/685/541/original/1012B517_001.png.png,https://image.goat.com/375/attachments/product_template_pictures/images/089/685/541/original/1012B517_001.png.png,https://goat.com/sneakers/wmns-hyper-speed-3-black-white-1012b517-001,,https://flightclub.com/wmns-hyper-speed-3-black-white-1012b517-001,,"Wmns Hyper Speed 3 'Black White'",2023,90.00,"Hyper Speed",1012B517-001,,319b5edf-b5ef-4e85-8ccc-004fe0dc7b2c
